,ts_code,symbol,name,area,industry,list_date
461,002002.SZ,002002,鸿达兴业,江苏,化学制药,20040625
462,002003.SZ,002003,伟星股份,浙江,服饰,20040625
463,002004.SZ,002004,华邦健康,重庆,化学制药,20040625
464,002005.SZ,002005,*ST德豪,广东,元器件,20040625
465,002006.SZ,002006,精功科技,浙江,机械,20040625
466,002007.SZ,002007,华兰生物,河南,化学制药,20040625
467,002008.SZ,002008,大族激光,深圳,元器件,20040625
468,002009.SZ,002009,天奇股份,江苏,工程机械,20040629
469,002010.SZ,002010,传化智联,浙江,仓储物流,20040629
470,002011.SZ,002011,盾安环境,浙江,工程机械,20040705
471,002012.SZ,002012,凯恩股份,浙江,造纸,20040705
472,002013.SZ,002013,中航机电,湖北,航空,20040705
473,002014.SZ,002014,永新股份,安徽,塑料,20040708
474,002015.SZ,002015,霞客环保,江苏,化学制药,20040708
475,002016.SZ,002016,世荣兆业,广东,地产,20040708
476,002017.SZ,002017,东信和平,广东,软件服务,20040713
477,002018.SZ,002018,*ST华信,安徽,农矿业,20040713
478,002019.SZ,002019,亿帆医药,浙江,化学制药,20040713
479,002020.SZ,002020,京新药业,浙江,化学制药,20040715
480,002021.SZ,002021,*ST中捷,浙江,机械,20040715
481,002022.SZ,002022,科华生物,上海,化学制药,20040721
482,002023.SZ,002023,海特高新,四川,航空,20040721
483,002024.SZ,002024,苏宁易购,江苏,电器连锁,20040721
484,002025.SZ,002025,航天电器,贵州,元器件,20040726
485,002026.SZ,002026,山东威达,山东,机械,20040727
486,002027.SZ,002027,分众传媒,广东,影视音像,20040804
487,002028.SZ,002028,思源电气,上海,元器件,20040805
488,002029.SZ,002029,七匹狼,福建,服饰,20040806
489,002030.SZ,002030,达安基因,广东,化学制药,20040809
490,002031.SZ,002031,巨轮智能,广东,汽车服务,20040816
491,002032.SZ,002032,苏泊尔,浙江,元器件,20040817
492,002033.SZ,002033,丽江旅游,云南,旅游景点,20040825
493,002034.SZ,002034,旺能环境,浙江,环境保护,20040826
494,002035.SZ,002035,华帝股份,广东,元器件,20040901
495,002036.SZ,002036,联创电子,江西,元器件,20040903
496,002037.SZ,002037,久联发展,贵州,化学制药,20040908
497,002038.SZ,002038,双鹭药业,北京,化学制药,20040909
498,002039.SZ,002039,黔源电力,贵州,水力发电,20050303
499,002040.SZ,002040,南京港,江苏,港口,20050325
500,002041.SZ,002041,登海种业,山东,农矿业,20050418
501,002042.SZ,002042,华孚时尚,安徽,农矿业,20050427
502,002043.SZ,002043,兔宝宝,浙江,综合服务,20050510
503,002044.SZ,002044,美年健康,江苏,化学制药,20050518
504,002045.SZ,002045,国光电器,广东,元器件,20050523
505,002046.SZ,002046,轴研科技,河南,机械,20050526
506,002047.SZ,002047,宝鹰股份,深圳,装修装饰,20050531
507,002048.SZ,002048,宁波华翔,浙江,汽车服务,20050603
508,002049.SZ,002049,紫光国微,河北,元器件,20050606
509,002050.SZ,002050,三花智控,浙江,机械,20050607
510,002051.SZ,002051,中工国际,北京,地产,20060619
511,002052.SZ,002052,同洲电子,深圳,软件服务,20060627
512,002053.SZ,002053,云南能投,云南,农矿业,20060627
513,002054.SZ,002054,德美化工,广东,化学制药,20060725
514,002055.SZ,002055,得润电子,深圳,元器件,20060725
515,002056.SZ,002056,横店东磁,浙江,元器件,20060802
516,002057.SZ,002057,中钢天源,安徽,元器件,20060802
517,002058.SZ,002058,威尔泰,上海,元器件,20060802
518,002059.SZ,002059,云南旅游,云南,旅游景点,20060810
519,002060.SZ,002060,粤水电,广东,地产,20060810
520,002061.SZ,002061,浙江交科,浙江,化学制药,20060816
521,002062.SZ,002062,宏润建设,浙江,地产,20060816
522,002063.SZ,002063,远光软件,广东,软件服务,20060823
523,002064.SZ,002064,华峰氨纶,浙江,化学制药,20060823
524,002065.SZ,002065,东华软件,北京,软件服务,20060823
525,002066.SZ,002066,瑞泰科技,北京,综合服务,20060823
526,002067.SZ,002067,景兴纸业,浙江,造纸,20060915
527,002068.SZ,002068,黑猫股份,江西,化学制药,20060915
528,002069.SZ,002069,獐子岛,辽宁,农矿业,20060928
529,002071.SZ,002071,长城影视,江苏,影视音像,20061012
530,002072.SZ,002072,*ST凯瑞,山东,软件服务,20061018
531,002073.SZ,002073,软控股份,山东,软件服务,20061018
532,002074.SZ,002074,国轩高科,江苏,元器件,20061018
533,002075.SZ,002075,沙钢股份,江苏,特种钢,20061025
534,002076.SZ,002076,雪莱特,广东,元器件,20061025
535,002077.SZ,002077,大港股份,江苏,地产,20061116
536,002078.SZ,002078,太阳纸业,山东,造纸,20061116
537,002079.SZ,002079,苏州固锝,江苏,半导体,20061116
538,002080.SZ,002080,中材科技,江苏,化学制药,20061120
539,002081.SZ,002081,金螳螂,江苏,装修装饰,20061120
540,002082.SZ,002082,万邦德,浙江,农矿业,20061120
541,002083.SZ,002083,孚日股份,山东,农矿业,20061124
542,002084.SZ,002084,海鸥住工,广东,家居用品,20061124
543,002085.SZ,002085,万丰奥威,浙江,汽车服务,20061128
544,002086.SZ,002086,ST东海洋,山东,农矿业,20061128
545,002087.SZ,002087,新野纺织,河南,农矿业,20061130
546,002088.SZ,002088,鲁阳节能,山东,农矿业,20061130
547,002089.SZ,002089,*ST新海,江苏,软件服务,20061130
548,002090.SZ,002090,金智科技,江苏,软件服务,20061208
549,002091.SZ,002091,江苏国泰,江苏,商贸代理,20061208
550,002092.SZ,002092,中泰化学,新疆,化学制药,20061208
551,002093.SZ,002093,国脉科技,福建,电信运营,20061215
552,002094.SZ,002094,青岛金王,山东,日用化工,20061215
553,002095.SZ,002095,生意宝,浙江,软件服务,20061215
554,002096.SZ,002096,南岭民爆,湖南,化学制药,20061222
555,002097.SZ,002097,山河智能,湖南,工程机械,20061222
556,002098.SZ,002098,浔兴股份,福建,服饰,20061222
557,002099.SZ,002099,海翔药业,浙江,化学制药,20061226
558,002100.SZ,002100,天康生物,新疆,饲料,20061226
559,002101.SZ,002101,广东鸿图,广东,机械,20061229
560,002102.SZ,002102,ST冠福,福建,化学制药,20061229
561,002103.SZ,002103,广博股份,浙江,文教休闲,20070110
562,002104.SZ,002104,恒宝股份,江苏,元器件,20070110
563,002105.SZ,002105,信隆健康,深圳,文教休闲,20070112
564,002106.SZ,002106,莱宝高科,深圳,元器件,20070112
565,002107.SZ,002107,沃华医药,山东,化学制药,20070124
566,002108.SZ,002108,沧州明珠,河北,塑料,20070124
567,002109.SZ,002109,兴化股份,陕西,化学制药,20070126
568,002110.SZ,002110,三钢闽光,福建,普钢,20070126
569,002111.SZ,002111,威海广泰,山东,航空,20070126
570,002112.SZ,002112,三变科技,浙江,元器件,20070208
571,002113.SZ,002113,ST天润,湖南,软件服务,20070208
572,002114.SZ,002114,罗平锌电,云南,农矿业,20070215
573,002115.SZ,002115,三维通信,浙江,软件服务,20070215
574,002116.SZ,002116,中国海诚,上海,地产,20070215
575,002117.SZ,002117,东港股份,山东,广告包装,20070302
576,002118.SZ,002118,紫鑫药业,吉林,化学制药,20070302
577,002119.SZ,002119,康强电子,浙江,半导体,20070302
578,002120.SZ,002120,韵达股份,浙江,仓储物流,20070306
579,002121.SZ,002121,科陆电子,深圳,元器件,20070306
580,002122.SZ,002122,*ST天马,浙江,机械,20070328
581,002123.SZ,002123,梦网集团,深圳,软件服务,20070328
582,002124.SZ,002124,天邦股份,浙江,饲料,20070403
583,002125.SZ,002125,湘潭电化,湖南,化学制药,20070403
584,002126.SZ,002126,银轮股份,浙江,汽车服务,20070418
585,002127.SZ,002127,南极电商,江苏,软件服务,20070418
586,002128.SZ,002128,露天煤业,内蒙,煤炭开采,20070418
587,002129.SZ,002129,中环股份,天津,半导体,20070420
588,002130.SZ,002130,沃尔核材,深圳,元器件,20070420
589,002131.SZ,002131,利欧股份,浙江,软件服务,20070427
590,002132.SZ,002132,恒星科技,河南,农矿业,20070427
591,002133.SZ,002133,广宇集团,浙江,地产,20070427
592,002134.SZ,002134,天津普林,天津,元器件,20070516
593,002135.SZ,002135,东南网架,浙江,地产,20070530
594,002136.SZ,002136,安纳达,安徽,化学制药,20070530
595,002137.SZ,002137,麦达数字,深圳,软件服务,20070613
596,002138.SZ,002138,顺络电子,深圳,元器件,20070613
597,002139.SZ,002139,拓邦股份,深圳,元器件,20070629
598,002140.SZ,002140,东华科技,安徽,地产,20070712
599,002141.SZ,002141,贤丰控股,广东,元器件,20070720
600,002142.SZ,002142,宁波银行,浙江,金融,20070719
601,002143.SZ,002143,*ST印纪,四川,影视音像,20070720
602,002144.SZ,002144,宏达高科,浙江,农矿业,20070803
603,002145.SZ,002145,中核钛白,甘肃,化学制药,20070803
604,002146.SZ,002146,荣盛发展,河北,地产,20070808
605,002147.SZ,002147,ST新光,安徽,地产,20070808
606,002148.SZ,002148,北纬科技,北京,软件服务,20070810
607,002149.SZ,002149,西部材料,陕西,小金属,20070810
608,002150.SZ,002150,通润装备,江苏,机械,20070810
609,002151.SZ,002151,北斗星通,北京,软件服务,20070813
610,002152.SZ,002152,广电运通,广东,软件服务,20070813
611,002153.SZ,002153,石基信息,北京,软件服务,20070813
612,002154.SZ,002154,报喜鸟,浙江,服饰,20070816
613,002155.SZ,002155,湖南黄金,湖南,黄金,20070816
614,002156.SZ,002156,通富微电,江苏,半导体,20070816
615,002157.SZ,002157,正邦科技,江西,饲料,20070817
616,002158.SZ,002158,汉钟精机,上海,工程机械,20070817
617,002159.SZ,002159,三特索道,湖北,旅游服务,20070817
618,002160.SZ,002160,常农矿业股份,江苏,农矿业,20070821
619,002161.SZ,002161,远望谷,深圳,软件服务,20070821
620,002162.SZ,002162,悦心健康,上海,化学制药,20070823
621,002163.SZ,002163,中航三鑫,深圳,装修装饰,20070823
622,002164.SZ,002164,宁波东力,浙江,元器件,20070823
623,002165.SZ,002165,红宝丽,江苏,化学制药,20070913
624,002166.SZ,002166,莱茵生物,广西,化学制药,20070913
625,002167.SZ,002167,东方锆业,广东,小金属,20070913
626,002168.SZ,002168,惠程科技,深圳,软件服务,20070919
627,002169.SZ,002169,智光电气,广东,元器件,20070919
628,002170.SZ,002170,芭田股份,深圳,农矿业,20070919
629,002171.SZ,002171,楚江新材,安徽,农矿业,20070921
630,002172.SZ,002172,澳洋健康,江苏,化学制药,20070921
631,002173.SZ,002173,创新医疗,浙江,化学制药,20070925
632,002174.SZ,002174,游族网络,福建,软件服务,20070925
633,002175.SZ,002175,*ST东网,广西,元器件,20071012
634,002176.SZ,002176,江特电机,江西,元器件,20071012
635,002177.SZ,002177,御银股份,广东,软件服务,20071101
636,002178.SZ,002178,延华智能,上海,地产,20071101
637,002179.SZ,002179,中航光电,河南,元器件,20071101
638,002180.SZ,002180,纳思达,广东,软件服务,20071113
639,002181.SZ,002181,粤传媒,广东,出版业,20071116
640,002182.SZ,002182,云海金属,江苏,小金属,20071113
641,002183.SZ,002183,怡亚通,深圳,仓储物流,20071113
642,002184.SZ,002184,海得控制,上海,软件服务,20071116
643,002185.SZ,002185,华天科技,甘肃,半导体,20071120
644,002186.SZ,002186,全聚德,北京,酒店餐饮,20071120
645,002187.SZ,002187,广百股份,广东,百货,20071122
646,002188.SZ,002188,*ST巴士,浙江,广告包装,20071122
647,002189.SZ,002189,利达光电,河南,元器件,20071203
648,002190.SZ,002190,*ST集成,四川,汽车服务,20071203
649,002191.SZ,002191,劲嘉股份,深圳,广告包装,20071205
650,002192.SZ,002192,融捷股份,广东,机械,20071205
651,002193.SZ,002193,如意集团,山东,农矿业,20071207
652,002194.SZ,002194,*ST凡谷,湖北,软件服务,20071207
653,002195.SZ,002195,二三四五,上海,软件服务,20071212
654,002196.SZ,002196,方正电机,浙江,机械,20071212
655,002197.SZ,002197,证通电子,深圳,元器件,20071218
656,002198.SZ,002198,嘉应制药,广东,化学制药,20071218
657,002199.SZ,002199,东晶电子,浙江,元器件,20071221
658,002200.SZ,002200,*ST云投,云南,环境保护,20071221
659,002201.SZ,002201,九鼎新材,江苏,玻璃,20071226
660,002202.SZ,002202,金风科技,新疆,元器件,20071226
661,002203.SZ,002203,海亮股份,浙江,农矿业,20080116
662,002204.SZ,002204,大连重工,辽宁,机械,20080116
663,002205.SZ,002205,国统股份,新疆,综合服务,20080123
664,002206.SZ,002206,海利得,浙江,化学制药,20080123
665,002207.SZ,002207,ST准油,新疆,农矿业,20080128
666,002208.SZ,002208,合肥城建,安徽,地产,20080128
667,002209.SZ,002209,达意隆,广东,轻工机械,20080130
668,002210.SZ,002210,*ST飞马,深圳,仓储物流,20080130
669,002211.SZ,002211,宏达新材,上海,橡胶,20080201
670,002212.SZ,002212,南洋股份,广东,元器件,20080201
671,002213.SZ,002213,特尔佳,深圳,汽车服务,20080201
672,002214.SZ,002214,大立科技,浙江,元器件,20080218
673,002215.SZ,002215,诺普信,深圳,农矿业,20080218
674,002216.SZ,002216,三全农业,河南,农矿业,20080220
675,002217.SZ,002217,合力泰,山东,元器件,20080220
676,002218.SZ,002218,拓日新能,深圳,半导体,20080228
677,002219.SZ,002219,恒康医疗,甘肃,化学制药,20080306
678,002220.SZ,002220,天宝农业,辽宁,农矿业,20080228
679,002221.SZ,002221,东华能源,江苏,农矿业,20080306
680,002222.SZ,002222,福晶科技,福建,元器件,20080319
681,002223.SZ,002223,鱼跃医疗,江苏,化学制药,20080418
682,002224.SZ,002224,三力士,浙江,橡胶,20080425
683,002225.SZ,002225,濮耐股份,河南,综合服务,20080425
684,002226.SZ,002226,江南化工,安徽,化学制药,20080506
685,002227.SZ,002227,奥特迅,深圳,元器件,20080506
686,002228.SZ,002228,合兴包装,福建,广告包装,20080508
687,002229.SZ,002229,鸿博股份,福建,广告包装,20080508
688,002230.SZ,002230,科大讯飞,安徽,软件服务,20080512
689,002231.SZ,002231,奥维通信,辽宁,软件服务,20080512
690,002232.SZ,002232,启明信息,吉林,软件服务,20080509
691,002233.SZ,002233,塔牌集团,广东,水泥,20080516
692,002234.SZ,002234,民和股份,山东,农矿业,20080516
693,002235.SZ,002235,安妮股份,福建,软件服务,20080516
694,002236.SZ,002236,大华股份,浙江,元器件,20080520
695,002237.SZ,002237,恒邦股份,山东,黄金,20080520
696,002238.SZ,002238,天威视讯,深圳,影视音像,20080526
697,002239.SZ,002239,奥特佳,江苏,汽车服务,20080522
698,002240.SZ,002240,威华股份,广东,家居用品,20080523
699,002241.SZ,002241,歌尔股份,山东,元器件,20080522
700,002242.SZ,002242,九阳股份,山东,元器件,20080528
701,002243.SZ,002243,通产丽星,深圳,塑料,20080528
702,002244.SZ,002244,滨江集团,浙江,地产,20080529
703,002245.SZ,002245,澳洋顺昌,江苏,仓储物流,20080605
704,002246.SZ,002246,北化股份,四川,化学制药,20080605
705,002247.SZ,002247,聚力文化,浙江,软件服务,20080612
706,002248.SZ,002248,华东数控,山东,机械,20080612
707,002249.SZ,002249,大洋电机,广东,元器件,20080619
708,002250.SZ,002250,联化科技,浙江,化学制药,20080619
709,002251.SZ,002251,步步高,湖南,超市连锁,20080619
710,002252.SZ,002252,上海莱士,上海,化学制药,20080623
711,002253.SZ,002253,川大智胜,四川,软件服务,20080623
712,002254.SZ,002254,泰和新材,山东,化学制药,20080625
713,002255.SZ,002255,海陆重工,江苏,机械,20080625
714,002256.SZ,002256,兆新股份,深圳,染料涂料,20080625
715,002258.SZ,002258,利尔化学,四川,农矿业,20080708
716,002259.SZ,002259,*ST升达,四川,供气供热,20080716
717,002260.SZ,002260,*ST德奥,广东,航空,20080716
718,002261.SZ,002261,拓维信息,湖南,软件服务,20080723
719,002262.SZ,002262,恩华药业,江苏,化学制药,20080723
720,002263.SZ,002263,*ST东南,浙江,塑料,20080728
721,002264.SZ,002264,新华都,福建,超市连锁,20080731
722,002265.SZ,002265,西仪股份,云南,汽车服务,20080806
723,002266.SZ,002266,浙富控股,浙江,元器件,20080806
724,002267.SZ,002267,陕天然气,陕西,供气供热,20080813
725,002268.SZ,002268,卫士通,四川,软件服务,20080811
726,002269.SZ,002269,美邦服饰,上海,服饰,20080828
727,002270.SZ,002270,华明装备,山东,元器件,20080905
728,002271.SZ,002271,东方雨虹,北京,综合服务,20080910
729,002272.SZ,002272,川润股份,四川,机械,20080919
730,002273.SZ,002273,水晶光电,浙江,元器件,20080919
731,002274.SZ,002274,华昌化工,江苏,农矿业,20080925
732,002275.SZ,002275,桂林三金,广西,化学制药,20090710
733,002276.SZ,002276,万马股份,浙江,元器件,20090710
734,002277.SZ,002277,友阿股份,湖南,百货,20090717
735,002278.SZ,002278,神开股份,上海,机械,20090811
736,002279.SZ,002279,久其软件,北京,软件服务,20090811
737,002280.SZ,002280,联络互动,浙江,软件服务,20090821
738,002281.SZ,002281,光迅科技,湖北,软件服务,20090821
739,002282.SZ,002282,博深工具,河北,轻工机械,20090821
740,002283.SZ,002283,天润曲轴,山东,汽车服务,20090821
741,002284.SZ,002284,亚太股份,浙江,汽车服务,20090828
742,002285.SZ,002285,世联行,深圳,地产,20090828
743,002286.SZ,002286,保龄宝,山东,农矿业,20090828
744,002287.SZ,002287,奇正藏药,西藏,化学制药,20090828
745,002288.SZ,002288,超华科技,广东,元器件,20090903
746,002289.SZ,002289,*ST宇顺,深圳,元器件,20090903
747,002290.SZ,002290,*ST中科,江苏,元器件,20090903
748,002291.SZ,002291,星期六,广东,服饰,20090903
749,002292.SZ,002292,奥飞娱乐,广东,影视音像,20090910
750,002293.SZ,002293,罗莱生活,江苏,农矿业,20090910
